"county_code","date_id","Clinton","Trump","Stein","Johnson"
17079,1001,1.42,5.10,0.00,0.28
17081,1001,2.32,2.81,0.07,0.24
17083,1001,2.63,4.00,0.46,1.03
17085,1001,2.31,2.25,0.18,0.77
17087,1001,2.13,3.55,0.00,0.36
17089,1001,2.30,3.87,0.18,0.58
17091,1001,1.82,3.34,0.19,0.71
17093,1001,1.54,3.28,0.12,0.26
17095,1001,3.48,5.88,0.25,0.62
17097,1001,2.28,3.91,0.26,0.67
17099,1001,1.80,2.93,0.12,0.57
17101,1001,2.21,4.72,0.00,0.30
17103,1001,1.81,2.50,0.09,0.30
17105,1001,2.52,3.07,1.05,0.78
17107,1001,2.76,3.70,0.11,0.83
17109,1001,2.47,4.18,0.14,0.54
17111,1001,2.21,4.42,0.17,0.72
17113,1001,2.20,3.52,0.27,0.73
17115,1001,2.34,3.76,0.17,0.49
17117,1001,2.10,4.32,0.12,0.55
17119,1001,2.08,2.96,0.11,0.44
17121,1001,1.94,4.19,0.16,0.85
17123,1001,1.73,2.92,0.11,0.32
17125,1001,2.41,3.42,0.00,0.13
17127,1001,1.66,4.71,0.14,0.14
17129,1001,2.83,3.62,0.16,0.47
17131,1001,2.05,5.99,0.09,0.68
17133,1001,2.57,3.77,0.12,0.86
17135,1001,2.60,2.74,0.22,0.43
17137,1001,1.60,2.60,0.08,0.48
17139,1001,3.37,3.37,0.00,0.31
17141,1001,2.27,2.97,0.32,0.48
17143,1001,1.87,3.52,0.16,0.41
17145,1001,2.02,1.54,0.19,0.19
17147,1001,1.90,6.86,0.18,0.63
17149,1001,2.41,3.77,1.66,1.81
17151,1001,1.32,2.65,0.00,0.66
17153,1001,1.03,8.25,0.00,0.00
17155,1001,1.10,3.01,0.27,0.00
17157,1001,2.22,6.82,1.53,1.38
17159,1001,2.10,2.67,0.00,0.67
17161,1001,1.92,3.08,0.11,0.61
17163,1001,1.81,3.15,0.24,0.57
17165,1001,2.67,2.67,0.16,1.10
17167,1001,2.31,3.52,0.13,0.48
17169,1001,1.15,3.91,0.00,0.00
17171,1001,1.25,3.76,0.50,0.25
17173,1001,1.66,2.44,0.11,0.44
17175,1001,1.04,2.43,0.00,0.35
17177,1001,1.50,3.25,0.20,0.23
17179,1001,3.04,4.47,0.19,0.63
17181,1001,2.74,2.95,0.11,1.31
17183,1001,1.71,3.46,0.15,0.23
17185,1001,1.58,3.03,0.40,0.00
17187,1001,1.69,4.00,0.00,0.53
17189,1001,2.61,4.46,0.00,0.54
17191,1001,1.94,3.74,0.13,0.13
17193,1001,2.28,2.63,0.11,0.23
17195,1001,2.04,4.67,0.13,0.35
17197,1001,2.14,3.97,0.16,0.44
17199,1001,2.17,3.73,0.32,0.78
17201,1001,1.78,3.21,0.12,0.33
17203,1001,2.02,4.49,0.32,1.00
18001,1001,2.12,3.41,0.05,0.47
18003,1001,2.64,3.86,0.11,0.58
18005,1001,2.10,3.54,0.45,0.84
18007,1001,2.13,2.74,0.00,0.61
18009,1001,0.27,2.05,0.14,0.55
18011,1001,2.38,4.61,0.21,0.51
18013,1001,3.12,4.42,0.09,1.04
18015,1001,1.93,4.73,0.32,0.86
18017,1001,2.70,4.03,0.08,0.54
18019,1001,1.82,3.60,0.09,0.32
18021,1001,2.26,5.23,0.22,0.54
18023,1001,3.44,4.36,1.26,1.79
18025,1001,2.58,4.85,0.00,0.16
18027,1001,2.52,5.96,0.23,0.38
18029,1001,2.64,4.93,0.05,0.45
18031,1001,2.39,4.18,0.05,0.85
18033,1001,1.68,2.88,0.03,0.53
18035,1001,2.24,4.27,0.28,0.74
18037,1001,1.53,4.35,0.10,0.16
18039,1001,1.85,3.76,0.10,0.51
18041,1001,2.09,3.10,0.07,0.29
18043,1001,1.60,2.82,0.19,0.51
18045,1001,2.15,3.50,0.00,0.45
18047,1001,2.09,4.23,0.08,0.56
18049,1001,2.52,2.62,0.00,0.36
18051,1001,3.07,4.05,0.34,1.07
18053,1001,1.92,4.20,0.22,0.62
18055,1001,2.75,8.16,0.00,0.69
18057,1001,2.51,4.07,0.28,0.62
18059,1001,1.76,3.08,0.16,0.37
18061,1001,1.78,4.14,0.14,0.38
18063,1001,2.30,3.54,0.19,0.60
18065,1001,1.48,3.31,0.04,0.48
18067,1001,2.29,4.10,0.10,0.34
18069,1001,1.57,2.79,0.04,0.38
18071,1001,1.96,4.94,0.06,0.53
18073,1001,1.94,4.00,0.11,0.71
18075,1001,2.18,2.26,0.34,0.67
18077,1001,2.64,4.61,0.16,0.28
18079,1001,1.41,6.25,0.00,1.04
18081,1001,2.32,3.69,0.14,0.48
18083,1001,3.37,4.84,0.04,0.57
18085,1001,1.87,3.45,0.10,0.60
18087,1001,2.13,3.13,0.06,0.71
18089,1001,2.06,3.75,0.15,0.38
18091,1001,2.43,3.79,0.17,0.42
18093,1001,2.66,5.12,0.21,0.86
18095,1001,1.74,3.39,0.15,0.46
18097,1001,1.96,3.45,0.13,0.47
18099,1001,2.00,3.10,0.09,0.61
18101,1001,2.11,4.83,0.30,1.21
18103,1001,1.20,2.69,0.05,0.38
18105,1001,2.52,4.03,0.28,0.72
18107,1001,1.99,3.61,0.18,0.48
18109,1001,1.57,2.86,0.24,0.72
18111,1001,1.82,2.78,0.11,0.86
18113,1001,1.78,3.66,0.03,0.49
18115,1001,1.75,4.37,0.00,0.44
18117,1001,1.92,3.93,0.10,0.29
18119,1001,1.68,4.45,0.12,0.60
18121,1001,2.29,2.75,0.46,0.46
18123,1001,2.08,3.44,0.00,0.48
18125,1001,3.63,3.42,0.00,1.07
18127,1001,2.18,3.76,0.13,0.54
18129,1001,2.74,3.94,0.13,0.20
18131,1001,4.33,4.81,0.00,0.60
18133,1001,2.22,2.77,0.20,0.85
18135,1001,2.19,4.38,0.34,0.48
18137,1001,2.69,4.87,0.19,0.19
18139,1001,1.93,2.89,0.43,0.54
18141,1001,2.07,4.14,0.19,0.61
18143,1001,2.93,6.28,0.70,1.06
18145,1001,1.86,3.16,0.10,0.50
18147,1001,2.48,4.08,0.16,0.96
18149,1001,1.78,4.15,0.13,0.46
18151,1001,1.92,4.46,0.14,0.58
18153,1001,2.53,4.40,0.65,1.22
18155,1001,2.98,4.04,0.18,0.53
18157,1001,1.67,3.56,0.13,0.86
18159,1001,1.82,4.03,0.55,0.95
18161,1001,3.72,4.22,0.00,0.74
18163,1001,1.81,2.86,0.13,0.46
18165,1001,3.10,5.11,0.20,1.20
18167,1001,2.34,4.05,0.15,0.70
18169,1001,2.07,4.04,0.10,0.29
18171,1001,2.18,3.16,0.49,1.21
18173,1001,2.20,2.98,0.21,0.67
18175,1001,1.91,3.83,0.19,0.70
18177,1001,2.15,4.10,0.09,0.27
18179,1001,2.92,2.34,0.05,0.21
18181,1001,2.31,4.84,0.09,0.60
18183,1001,1.77,2.99,0.15,0.35
19001,1001,2.22,12.59,0.00,0.19
19003,1001,4.89,1.63,0.00,1.09
19005,1001,1.97,4.36,0.42,0.52
19007,1001,3.57,6.29,0.14,0.71
19009,1001,2.10,6.29,0.00,1.05
19011,1001,2.04,4.88,0.07,0.36
19013,1001,2.67,4.46,0.19,0.61
19015,1001,1.84,2.90,0.10,0.48
19017,1001,1.98,3.54,0.17,0.29
19019,1001,0.80,3.63,0.18,0.00
19021,1001,1.92,5.82,0.25,1.18
19023,1001,1.86,4.65,0.00,0.58
19025,1001,1.05,4.55,0.00,0.88
19027,1001,2.23,4.84,0.13,0.32
19029,1001,2.25,5.71,0.09,0.94
19031,1001,2.26,3.32,0.19,0.38
19033,1001,2.91,4.03,0.15,0.73
19035,1001,1.32,3.23,0.29,0.15
19037,1001,2.08,4.85,0.28,0.42
19039,1001,2.34,5.85,0.29,0.00
19041,1001,1.96,3.28,0.14,0.49
19043,1001,3.96,9.79,0.22,1.10
19045,1001,3.86,3.10,0.20,0.57
19047,1001,1.26,6.22,0.00,0.39
19049,1001,2.59,3.69,0.21,0.86
19051,1001,1.10,1.76,0.00,0.88
19053,1001,2.72,7.48,0.14,0.00
19055,1001,2.23,4.53,0.07,0.47
19057,1001,2.04,3.58,0.13,0.66
19059,1001,5.66,6.74,0.09,0.00
19061,1001,2.91,4.40,0.11,0.43
19063,1001,2.30,5.61,0.00,0.43
19065,1001,2.42,4.37,0.08,0.31
19067,1001,2.37,4.21,0.15,0.31
19069,1001,2.87,5.53,0.00,0.82
19071,1001,1.15,3.46,0.92,0.00
19073,1001,5.55,10.34,0.75,0.45
19075,1001,1.53,3.17,0.10,0.10
19077,1001,1.95,6.91,0.00,0.71
19079,1001,1.77,3.55,0.00,0.59
19081,1001,1.96,3.10,0.00,0.33
19083,1001,1.26,4.27,0.25,0.59
19085,1001,2.87,5.38,0.48,0.36
19087,1001,2.12,3.31,0.13,0.20
19089,1001,0.80,2.09,0.00,0.96
19091,1001,2.34,5.18,0.00,1.00
19093,1001,1.81,5.94,0.00,0.52
19095,1001,2.01,3.84,0.09,0.35
19097,1001,2.43,4.24,0.16,0.31
19099,1001,1.93,3.83,0.11,0.39
19101,1001,4.91,4.00,0.61,0.42
19103,1001,3.04,3.86,0.25,0.77
19105,1001,2.11,4.38,0.51,0.42
19107,1001,1.02,2.86,1.43,0.41
19109,1001,3.35,4.37,0.61,0.41
19111,1001,1.54,3.02,0.10,0.40
19113,1001,1.98,3.65,0.15,0.55
19115,1001,1.37,4.28,0.86,0.68
19117,1001,2.10,3.44,0.38,0.38
19119,1001,2.30,4.59,0.00,0.54
19121,1001,2.30,3.58,0.18,0.83
19123,1001,2.48,3.93,0.00,1.27
19125,1001,2.58,3.59,0.03,0.55
19127,1001,1.74,4.12,0.24,0.40
19129,1001,1.72,5.26,0.00,0.67
19131,1001,3.76,4.44,0.00,0.54
19133,1001,1.32,4.90,0.19,0.38
19135,1001,2.44,2.93,0.24,0.24
19137,1001,1.32,4.23,0.13,0.79
19139,1001,2.13,3.41,0.29,0.41
19141,1001,1.84,3.22,0.08,0.46
19143,1001,2.20,3.90,0.24,1.22
19145,1001,2.39,4.19,0.20,0.40
19147,1001,3.32,4.16,0.69,1.25
19149,1001,3.57,5.35,0.14,0.18
19151,1001,2.32,3.09,0.19,0.97
19153,1001,2.38,3.65,0.18,0.75
19155,1001,1.78,3.59,0.11,0.42
19157,1001,3.18,4.66,0.64,0.95
19159,1001,2.73,4.55,0.00,0.00
19161,1001,2.46,4.64,0.00,0.29
19163,1001,1.88,3.52,0.14,0.48
19165,1001,3.80,5.71,0.00,0.10
19167,1001,3.58,5.28,1.57,2.09
19169,1001,2.41,4.10,0.23,0.77
19171,1001,1.97,6.18,0.00,0.27
19173,1001,0.56,5.06,0.00,0.00
19175,1001,2.28,4.57,0.00,0.27
19177,1001,3.06,3.06,0.28,0.83
19179,1001,2.32,2.55,0.08,0.42
19181,1001,2.35,4.67,0.15,0.62
19183,1001,1.94,3.95,0.00,0.56
19185,1001,0.91,5.76,0.00,0.30
19187,1001,1.86,4.12,0.03,0.31
19189,1001,1.39,2.87,0.00,0.46
19191,1001,3.68,5.06,0.20,0.69
19193,1001,2.48,4.24,0.17,0.38
19195,1001,1.58,4.55,0.20,0.20
19197,1001,2.00,6.25,0.00,0.71
20001,1001,1.50,2.40,0.00,0.20
20003,1001,16.90,14.93,0.00,1.13
20005,1001,1.58,2.76,0.28,1.02
20007,1001,1.41,4.80,0.00,0.28
20009,1001,1.75,4.25,0.08,0.38
20011,1001,1.57,2.46,0.00,0.45
20013,1001,1.71,2.65,0.00,0.00
20015,1001,1.80,3.30,0.09,0.70
20017,1001,2.21,1.47,0.00,0.00
20019,1001,0.61,1.84,0.00,0.00
20021,1001,1.64,2.68,0.09,0.17
20023,1001,0.00,3.42,0.00,0.00
20025,1001,2.34,35.16,0.00,0.00
20027,1001,3.18,5.42,0.00,1.31
20029,1001,2.68,7.27,0.19,0.57
20031,1001,3.66,3.78,0.13,0.76
20033,1001,1.98,5.94,0.00,0.00
20035,1001,1.84,3.50,0.18,0.54
20037,1001,1.89,3.12,0.24,0.31
20039,1001,1.09,3.26,0.00,1.09
20041,1001,1.28,2.47,0.09,0.26
20043,1001,1.90,3.57,0.00,0.71
20045,1001,2.25,3.97,0.24,2.20
20047,1001,0.88,4.39,0.00,0.00
20049,1001,2.00,0.00,1.00,0.00
20051,1001,2.07,3.30,0.08,0.31
20053,1001,0.61,0.91,0.00,0.30
20055,1001,2.51,4.70,0.14,0.36
20057,1001,2.17,2.82,0.06,0.19
20059,1001,2.08,3.51,0.14,0.55
20061,1001,2.30,3.23,0.00,0.00
20063,1001,0.93,1.87,0.00,0.00
20065,1001,0.00,0.99,0.00,0.99
20067,1001,1.83,3.90,0.00,0.23
20069,1001,1.28,3.85,0.00,0.00
20071,1001,3.09,3.09,1.03,0.00
20073,1001,1.25,1.96,0.00,0.89
20075,1001,2.80,4.20,0.00,0.00
20077,1001,1.78,2.96,0.30,0.30
20079,1001,2.17,3.13,0.06,0.70
20081,1001,0.76,1.91,0.00,0.00
20083,1001,0.99,0.99,0.00,0.99
20085,1001,1.57,2.65,0.24,0.60
20087,1001,1.05,3.39,0.12,0.35
20089,1001,0.00,3.54,0.00,0.00
20091,1001,2.36,3.71,0.20,0.71
20093,1001,3.80,3.80,0.42,0.42
20095,1001,1.46,3.74,0.00,0.42
20097,1001,0.00,1.89,0.00,0.47
20099,1001,1.63,2.36,0.16,0.24
20101,1001,1.27,3.80,0.00,0.00
20103,1001,2.09,3.41,0.17,0.61
20105,1001,9.23,6.15,3.08,3.85
20107,1001,1.87,3.11,0.12,0.25
20109,1001,0.00,0.00,0.00,0.00
20111,1001,2.43,3.08,0.14,0.65
20113,1001,1.70,2.83,0.11,0.42
20115,1001,1.67,2.44,0.13,0.51
20117,1001,1.38,2.34,0.00,0.28
20119,1001,6.50,4.00,0.00,0.50
20121,1001,3.95,3.72,0.10,0.48
20123,1001,1.76,2.93,0.00,0.39
20125,1001,0.09,0.22,0.02,0.01
20127,1001,2.49,3.28,0.06,0.43
20129,1001,2.29,3.82,0.00,0.76
20131,1001,1.62,2.06,0.15,0.00
20133,1001,1.80,3.85,0.00,0.49
20135,1001,1.62,2.43,0.00,1.21
20137,1001,1.09,3.62,0.00,0.36
20139,1001,2.03,3.31,0.36,0.56
20141,1001,0.00,0.00,0.78,0.00
20143,1001,2.71,2.71,0.81,1.08
20145,1001,3.65,3.32,1.33,1.99
20147,1001,1.54,2.31,0.00,0.38
20149,1001,2.66,3.55,0.41,0.96
20151,1001,1.90,4.05,0.38,0.38
20153,1001,2.08,4.17,0.00,0.00
20155,1001,2.14,2.87,0.21,0.41
20157,1001,1.62,1.62,0.00,0.00
20159,1001,2.64,3.80,0.17,0.33
20161,1001,1.77,3.33,0.16,0.63
20163,1001,1.09,3.28,0.00,0.00
20165,1001,6.37,3.82,0.00,1.27
20167,1001,1.93,2.81,0.00,0.18
20169,1001,1.79,3.37,0.06,0.42
20171,1001,2.74,2.19,0.00,0.00
20173,1001,1.83,3.15,0.12,0.45
20175,1001,1.22,2.74,0.24,0.37
20177,1001,1.88,3.06,0.17,0.50
20179,1001,0.00,1.32,0.00,0.00
20181,1001,1.58,2.48,0.23,0.68
20183,1001,0.72,1.44,0.00,0.00
20185,1001,2.21,5.52,0.00,0.00
20187,1001,2.42,8.06,0.00,0.00
20189,1001,3.72,4.96,0.00,0.41
20191,1001,1.53,4.14,0.14,0.40
20193,1001,1.30,1.96,0.00,0.13
20195,1001,2.27,4.53,0.00,0.32
20197,1001,1.87,4.01,0.00,0.27
20199,1001,1.16,0.00,0.00,0.00
20201,1001,2.75,2.41,0.00,0.69
20203,1001,1.68,1.68,0.00,0.00
20205,1001,3.91,4.14,1.15,2.07
20207,1001,0.97,2.91,0.00,0.00
20209,1001,1.52,3.27,0.11,0.34
21001,1001,1.84,4.01,0.54,0.54
21003,1001,1.75,2.72,0.00,0.49
21005,1001,2.43,3.97,0.26,0.58
21007,1001,3.04,3.31,0.00,0.55
21009,1001,1.30,2.48,0.11,0.27
21011,1001,1.11,4.20,0.00,0.22
21013,1001,1.41,5.31,0.00,0.41
21015,1001,2.56,4.24,0.10,0.56
21017,1001,1.88,2.78,0.09,0.36
21019,1001,2.72,4.11,0.10,0.29
21021,1001,3.01,4.04,0.36,0.83
21023,1001,2.66,2.66,0.30,1.18
21025,1001,1.90,5.52,0.09,0.09
21027,1001,1.06,3.34,0.61,0.30
21029,1001,2.21,3.57,0.15,0.29
21031,1001,1.85,2.08,0.00,0.46
21033,1001,1.06,4.10,0.00,0.15
21035,1001,2.11,4.69,0.06,0.50
21037,1001,2.23,3.84,0.23,0.69
21039,1001,5.23,1.96,0.65,0.00
21041,1001,1.63,3.67,0.27,0.82
21043,1001,2.19,4.64,0.00,0.09
21045,1001,1.70,2.27,0.85,1.13
21047,1001,1.38,2.12,0.13,0.36
21049,1001,2.08,5.76,0.06,0.52
21051,1001,2.31,6.11,0.06,0.58
21053,1001,1.64,2.25,0.00,0.20
21055,1001,6.49,12.12,0.43,0.43
21057,1001,2.05,3.80,0.00,0.58
21059,1001,1.81,3.38,0.16,0.41
21061,1001,2.31,5.09,0.00,0.46
21063,1001,2.34,8.59,0.00,1.56
21065,1001,2.10,2.84,0.00,0.00
21067,1001,1.98,3.73,0.16,0.47
21069,1001,2.63,4.14,0.38,0.19
21071,1001,2.60,6.78,0.42,0.56
21073,1001,1.66,2.70,0.04,0.32
21075,1001,4.17,3.57,0.00,0.00
21077,1001,4.03,2.93,0.00,0.37
21079,1001,2.89,3.22,0.13,0.20
21081,1001,1.74,4.39,0.06,0.32
21083,1001,1.94,2.26,0.21,0.16
21085,1001,1.68,2.96,0.00,0.13
21087,1001,2.99,4.65,0.33,0.33
21089,1001,2.89,4.87,0.00,0.28
21091,1001,4.78,2.55,0.16,0.64
21093,1001,1.64,3.04,0.10,0.42
21095,1001,1.67,2.37,0.00,0.26
21097,1001,3.08,4.85,0.00,0.12
21099,1001,1.92,3.00,0.12,0.24
21101,1001,1.44,3.12,0.11,0.06
21103,1001,1.44,1.80,0.00,1.26
21105,1001,2.74,0.00,0.00,0.00
21107,1001,2.06,3.43,0.09,0.69
21109,1001,0.45,2.57,0.00,0.30
21111,1001,1.87,3.31,0.12,0.46
21113,1001,2.04,3.60,0.12,0.39
21115,1001,1.71,5.39,0.09,0.09
21117,1001,2.81,4.61,0.16,0.76
21119,1001,1.84,7.67,0.11,0.76
21121,1001,2.00,5.00,0.00,0.57
21123,1001,1.76,2.46,0.00,0.35
21125,1001,1.73,4.50,0.04,0.43
21127,1001,0.95,3.63,0.00,0.16
21129,1001,6.21,10.50,0.24,0.00
21131,1001,2.47,3.18,0.00,0.00
21133,1001,1.82,5.07,0.00,0.00
21135,1001,1.30,5.52,0.00,0.32
21137,1001,2.31,2.49,0.00,0.74
21139,1001,1.36,4.07,0.00,0.00
21141,1001,1.93,3.56,0.06,0.12
21143,1001,0.32,4.44,0.00,0.32
21145,1001,1.71,2.96,0.16,0.35
21147,1001,1.99,4.22,0.00,0.37
21149,1001,0.85,4.55,0.00,0.28
21151,1001,2.20,3.61,0.14,0.82
21153,1001,0.57,5.14,0.00,0.00
21155,1001,0.75,4.12,0.12,0.12
21157,1001,2.26,2.83,0.17,0.40
21159,1001,1.70,3.58,0.00,0.00
21161,1001,1.69,6.05,0.00,0.36
21163,1001,1.52,2.85,0.06,0.30
21165,1001,2.27,5.11,0.00,0.00
21167,1001,1.06,4.07,0.41,0.00
21169,1001,1.87,3.75,0.00,0.94
21171,1001,0.67,2.01,0.00,0.00
21173,1001,1.84,4.02,0.09,0.52
21175,1001,1.48,5.05,0.00,0.26
21177,1001,1.77,3.21,0.13,0.13
21179,1001,1.67,2.49,0.09,0.33
21181,1001,1.67,1.26,0.00,0.00
21183,1001,2.76,2.48,0.10,0.00
21185,1001,2.43,4.51,0.25,0.48
21187,1001,3.39,4.14,0.00,0.19
21189,1001,0.00,0.00,0.00,0.00
21191,1001,1.65,4.41,0.37,0.00
21193,1001,1.43,5.04,0.00,0.45
21195,1001,2.36,4.00,0.18,0.51
21197,1001,1.91,3.02,0.16,0.32
21199,1001,2.53,4.49,0.03,0.40
21201,1001,0.00,1.82,0.00,0.00
21203,1001,1.37,5.04,0.10,0.53
21205,1001,1.78,4.31,0.22,0.70
21207,1001,1.02,2.96,0.00,0.10
21209,1001,1.87,4.49,0.11,0.30
21211,1001,2.36,3.76,0.10,0.77
21213,1001,1.45,2.97,0.15,0.53
21215,1001,2.83,2.70,0.00,0.39
21217,1001,1.69,2.86,0.07,0.52
21219,1001,0.97,2.59,0.00,0.32
21221,1001,2.86,3.44,0.19,0.86
21223,1001,1.33,2.67,0.00,0.00
21225,1001,1.70,1.85,0.00,0.00
21227,1001,1.85,3.20,0.15,0.64
21229,1001,0.71,2.85,0.00,0.48
21231,1001,1.17,3.89,0.00,0.13
21233,1001,2.20,2.86,0.00,0.44
21235,1001,1.39,4.26,0.09,0.67
21237,1001,1.87,2.80,0.00,0.93
21239,1001,2.00,4.54,0.00,0.81
22001,1001,1.31,3.39,0.06,0.58
22003,1001,1.65,4.24,0.00,0.10
22005,1001,1.67,3.21,0.03,0.24
22007,1001,1.67,4.86,0.00,0.46
22009,1001,0.99,2.91,0.00,0.29
22011,1001,1.31,3.49,0.04,1.09
22013,1001,0.99,2.77,0.20,0.00
22015,1001,1.63,3.15,0.10,0.32
22017,1001,1.82,2.77,0.09,0.28
22019,1001,1.53,3.18,0.06,0.28
22021,1001,1.42,0.95,0.00,0.47
22023,1001,1.30,3.41,0.00,0.32
22025,1001,0.00,4.87,0.00,0.37
22027,1001,2.93,0.73,0.00,0.00
22029,1001,1.51,3.12,0.00,0.65
22031,1001,1.06,3.84,0.00,0.10
22033,1001,1.75,2.98,0.12,0.35
22035,1001,0.92,1.84,0.00,0.00
22037,1001,1.50,2.81,0.00,0.19
22039,1001,1.52,3.64,0.07,0.13
22041,1001,1.26,5.36,0.00,0.16
22043,1001,2.37,3.48,0.00,0.00
22045,1001,1.40,3.24,0.10,0.31
22047,1001,1.46,3.05,0.00,0.14
22049,1001,1.66,3.65,0.17,0.17
22051,1001,1.78,2.97,0.10,0.34
22053,1001,3.22,4.48,1.47,1.82
22055,1001,1.77,3.50,0.09,0.40
22057,1001,1.51,3.46,0.08,0.19
22059,1001,2.21,4.05,0.00,0.00
22061,1001,2.18,2.51,0.08,0.42
22063,1001,1.67,3.22,0.08,0.32
22065,1001,2.55,2.08,0.00,0.00
22067,1001,2.93,3.65,0.00,0.14
22069,1001,2.30,4.64,0.15,0.45
22071,1001,1.98,3.72,0.14,0.40
22073,1001,2.02,3.80,0.04,0.24
22075,1001,1.34,2.97,0.04,0.39
22077,1001,1.85,4.39,0.06,0.13
22079,1001,2.15,4.16,0.04,0.15
22081,1001,0.65,3.87,0.00,0.00
22083,1001,0.84,6.41,0.00,0.34
22085,1001,1.18,2.25,0.00,0.24
22087,1001,2.10,2.47,0.06,0.13
22089,1001,1.97,2.88,0.09,0.30
22091,1001,0.00,1.40,0.00,0.00
22093,1001,1.18,3.09,0.00,0.12
22095,1001,1.31,2.81,0.04,0.08
22097,1001,1.59,4.15,0.02,0.23
22099,1001,1.61,3.49,0.08,0.69
22101,1001,1.72,3.09,0.00,0.21
22103,1001,1.87,3.49,0.10,0.36
22105,1001,1.62,2.75,0.04,0.19
22107,1001,1.41,1.88,0.00,0.00
22109,1001,1.33,3.41,0.03,0.23
22111,1001,0.63,3.13,0.10,0.00
22113,1001,1.23,2.97,0.03,0.30
22115,1001,1.49,2.72,0.13,0.33
22117,1001,1.62,3.45,0.04,0.22
22119,1001,1.56,3.28,0.05,0.31
22121,1001,3.07,4.42,0.00,0.28
22123,1001,1.96,4.20,0.00,0.00
22125,1001,3.00,4.83,0.00,0.17
22127,1001,1.85,6.16,0.00,0.41
23001,1001,2.54,4.81,0.34,0.92
23003,1001,1.75,3.75,0.07,0.32
23005,1001,2.84,4.51,0.36,0.84
23007,1001,2.39,3.82,0.36,0.52
23009,1001,2.19,4.13,0.21,0.63
23011,1001,2.48,3.98,0.50,0.90
23013,1001,2.07,3.75,0.15,0.94
23015,1001,1.96,4.52,0.10,0.60
23017,1001,1.96,3.31,0.13,1.15
23019,1001,2.43,4.58,0.23,0.86
23021,1001,1.75,3.57,0.07,0.28
23023,1001,4.54,8.68,0.43,1.16
23025,1001,2.51,5.49,0.52,0.70
23027,1001,1.90,3.79,0.27,0.81
23029,1001,2.28,3.39,0.33,0.33
23031,1001,2.15,4.05,0.14,0.55
24001,1001,1.79,4.80,0.15,0.39
24003,1001,1.95,3.38,0.15,0.52
24005,1001,1.88,3.29,0.16,0.43
24009,1001,1.98,3.48,0.12,0.51
24011,1001,1.58,2.88,0.04,0.45
24013,1001,2.22,4.67,0.23,0.62
24015,1001,1.88,3.23,0.09,0.46
24017,1001,2.07,2.93,0.08,0.30
24019,1001,1.24,2.47,0.15,0.54
24021,1001,2.27,3.81,0.17,0.37
24023,1001,2.14,6.16,0.16,0.11
24025,1001,1.95,3.79,0.14,0.40
24027,1001,2.03,3.57,0.17,0.54
24029,1001,2.05,2.47,0.11,0.84
24031,1001,2.49,4.42,0.22,0.54
24033,1001,2.01,3.31,0.12,0.33
24035,1001,2.27,3.29,0.02,0.51
24037,1001,1.90,2.68,0.21,0.53
24039,1001,1.77,3.88,0.17,0.44
24041,1001,2.40,2.77,0.21,0.55
24043,1001,2.37,5.01,0.19,0.51
24045,1001,1.79,3.46,0.10,0.44
24047,1001,1.88,4.40,0.06,0.31
25001,1001,2.75,4.88,0.18,0.40
25003,1001,2.45,3.99,0.19,0.53
25005,1001,2.18,3.54,0.15,0.34
25007,1001,1.64,3.56,0.11,0.46
25009,1001,2.24,4.00,0.22,0.45
25011,1001,2.29,3.76,0.40,0.94
25013,1001,2.19,3.47,0.18,0.48
25015,1001,2.51,4.04,0.36,0.57
25017,1001,2.22,3.63,0.23,0.51
25019,1001,2.63,4.04,0.15,0.24
25021,1001,2.47,3.93,0.21,0.51
25023,1001,2.49,4.16,0.28,0.53
25025,1001,2.12,3.75,0.18,0.46
25027,1001,2.35,3.77,0.16,0.51
26001,1001,1.45,4.93,0.58,0.58
26003,1001,0.75,3.36,0.00,0.00
26005,1001,2.15,3.76,0.15,0.48
26007,1001,1.76,5.89,0.51,0.46
26009,1001,2.20,4.52,0.23,1.16
26011,1001,1.10,3.56,0.27,0.55
26013,1001,3.86,7.72,0.00,0.77
26015,1001,2.00,4.63,0.16,0.44
26017,1001,2.48,5.30,0.14,0.47
26019,1001,2.17,3.66,0.29,0.74
26021,1001,2.04,3.75,0.13,0.46
26023,1001,1.64,4.32,0.19,0.26
26025,1001,2.09,4.32,0.07,0.68
26027,1001,1.49,3.69,0.04,0.30
26029,1001,2.74,5.26,0.21,0.73
26031,1001,1.64,4.32,0.14,0.48
26033,1001,2.41,5.14,0.32,0.56
26035,1001,1.77,4.03,0.28,0.22
26037,1001,2.56,3.90,0.21,0.59
26039,1001,1.19,3.13,0.11,0.22
26041,1001,2.60,3.23,0.18,0.22
26043,1001,1.51,3.02,0.11,0.61
26045,1001,1.95,4.32,0.08,0.49
26047,1001,1.65,4.14,0.20,0.70
26049,1001,2.17,4.04,0.17,0.42
26051,1001,2.38,5.15,0.00,0.50
26053,1001,1.87,3.55,0.28,0.93
26055,1001,2.01,3.90,0.21,0.65
26057,1001,1.90,4.04,0.14,0.62
26059,1001,3.00,4.32,0.15,0.61
26061,1001,1.67,3.15,0.13,0.86
26063,1001,1.95,6.92,0.00,0.65
26065,1001,2.44,4.35,0.24,0.68
26067,1001,2.12,3.68,0.13,0.53
26069,1001,2.77,4.60,0.17,0.39
26071,1001,1.27,3.03,0.16,0.00
26073,1001,2.14,5.31,0.23,0.69
26075,1001,1.95,3.42,0.20,0.65
26077,1001,1.99,4.20,0.18,0.58
